ACR_ID,Title,Artists,Time,Source_URL,Detail_URL
d9432eaa7e7be180a18353677e9dbb1c,NEON BLADE,MoonDeity,2023-11-12 18:00:07,https://www.youtube.com/shorts/AkNhM8Z49FI,https://www.aha-music.com/d9432eaa7e7be180a18353677e9dbb1c?utm_source=chrome&utm_medium=extension
ddb2cd5965f700410e00c668c97984e6,One Dance Remix,Amit_YT,2023-11-09 15:24:50,https://www.youtube.com/shorts/WkUiN52lE1k,https://www.aha-music.com/ddb2cd5965f700410e00c668c97984e6?utm_source=chrome&utm_medium=extension
5df802fdd55f445b8fbd59a8d591df6b,Meet the Frownies,Mr Twin Sister,2023-11-09 14:33:14,https://www.youtube.com/shorts/TBYq1tINhkU,https://www.aha-music.com/5df802fdd55f445b8fbd59a8d591df6b?utm_source=chrome&utm_medium=extension
94f74a45b74542eff6b476de532a2c26,Can You Hear The Music,Ludwig Göransson,2023-11-08 20:26:27,https://www.youtube.com/shorts/ooTVtT893MA,https://www.aha-music.com/94f74a45b74542eff6b476de532a2c26?utm_source=chrome&utm_medium=extension
145b0e4703bb7ef7e05cc114706a7fbe,Eat Them Apples,Suzi Wu,2023-11-05 18:10:14,https://www.youtube.com/watch?v=eSxMRRuj89U,https://www.aha-music.com/145b0e4703bb7ef7e05cc114706a7fbe?utm_source=chrome&utm_medium=extension
d42ce0188b57440bfa19f0ad9a38af6d,Is Ya Ready,Kay Flock,2023-10-23 18:11:32,https://www.youtube.com/shorts/wr9-KD_ygM0,https://www.aha-music.com/d42ce0188b57440bfa19f0ad9a38af6d?utm_source=chrome&utm_medium=extension
97f69008bb1c6c5fb328657572a45275,Kerosene,Crystal Castles,2023-10-22 23:15:47,https://www.youtube.com/shorts/XkmxRQwONzc,https://www.aha-music.com/97f69008bb1c6c5fb328657572a45275?utm_source=chrome&utm_medium=extension
444382903b5350ba94149494cc223ef2,Wasted Summers,juju<3,2023-10-22 23:10:52,https://www.youtube.com/shorts/_Pr0G7UNyI0,https://www.aha-music.com/444382903b5350ba94149494cc223ef2?utm_source=chrome&utm_medium=extension
2d666e52ccf9981a6c75e0735f6cfdd1,MTG DESGORVERNANTE (slowed + reverb),eii4nny,2023-10-20 20:40:50,https://www.youtube.com/shorts/HvSv_qTTRaw,https://www.aha-music.com/2d666e52ccf9981a6c75e0735f6cfdd1?utm_source=chrome&utm_medium=extension
6cf07d62c7195cd0a2d1de91e571f5a2,Mirror,Mambrett,2023-10-20 20:02:08,https://www.youtube.com/shorts/fLOnU1h5c6w,https://www.aha-music.com/6cf07d62c7195cd0a2d1de91e571f5a2?utm_source=chrome&utm_medium=extension
e10dbb3d9ab6e1af997bdc9b929b7729,Campus,Vampire Weekend,2023-10-18 15:51:58,https://www.youtube.com/watch?v=5-9vt-s_B44&list=PLjj5XNpZsVcA_aTQfFfLDLuHNPZwCuALc&index=11,https://www.aha-music.com/e10dbb3d9ab6e1af997bdc9b929b7729?utm_source=chrome&utm_medium=extension
872489c67a3537ddb71e848018c9719d,It's just a burning memory,The Caretaker,2023-10-17 21:56:37,https://www.youtube.com/watch?v=uaPbwrmw6lI,https://www.aha-music.com/872489c67a3537ddb71e848018c9719d?utm_source=chrome&utm_medium=extension
4d963defa289750e0044fbb02ee499b4,Young Girl A,Shiina Mota,2023-10-13 01:05:30,https://www.youtube.com/shorts/mg51srEvhFQ,https://www.aha-music.com/4d963defa289750e0044fbb02ee499b4?utm_source=chrome&utm_medium=extension
64a5155b070680f8f5d641bdc17ea1fe,Wait a Minute!,Willow,2023-10-12 19:58:47,https://www.tiktok.com/@ahmedmessi1_/video/7282858544410397957?_r=1&_t=8gS9CbJ3XZB,https://www.aha-music.com/64a5155b070680f8f5d641bdc17ea1fe?utm_source=chrome&utm_medium=extension
a31de554e57f7c8d88f3a1bf5e01bf6a,deja vu,IVOXYGEN,2023-10-08 02:10:16,https://www.youtube.com/watch?v=CQh6aJgQsGg,https://www.aha-music.com/a31de554e57f7c8d88f3a1bf5e01bf6a?utm_source=chrome&utm_medium=extension
c39ee2b84385eff939a6b32b6ec0e5a3,Ice Cream Man,Tyga,2023-10-06 01:00:08,https://www.youtube.com/watch?v=1caj6EB6zwg,https://www.aha-music.com/c39ee2b84385eff939a6b32b6ec0e5a3?utm_source=chrome&utm_medium=extension
bb39379e18612b74116824c19755b6c4,Portwave,sloxy,2023-10-06 00:59:27,https://www.youtube.com/watch?v=fMgV-IUTOyw,https://www.aha-music.com/bb39379e18612b74116824c19755b6c4?utm_source=chrome&utm_medium=extension
e10cf52293b535a4ff7115a3b6e6c793,Little Dark Age,MGMT,2023-10-06 00:36:17,https://www.youtube.com/watch?v=87RaZNOJM44,https://www.aha-music.com/e10cf52293b535a4ff7115a3b6e6c793?utm_source=chrome&utm_medium=extension
4e04d67132218e77b67893bddb89e807,LOVELY BASTARDS,ZWE1HVNDXR/yatashigang,2023-10-04 16:39:12,https://www.youtube.com/shorts/Cm79X7qTcrc,https://www.aha-music.com/4e04d67132218e77b67893bddb89e807?utm_source=chrome&utm_medium=extension
689fb495f4f0957ac6c15787a2cb2b14,FUNK slowed,Mp music,2023-10-01 14:29:04,https://www.youtube.com/shorts/mjJ5eJoT_YY,https://www.aha-music.com/689fb495f4f0957ac6c15787a2cb2b14?utm_source=chrome&utm_medium=extension
66d657510de35a4863d4c0b4ec06cd40,Le Monde,Richard Carter,2023-10-01 14:12:20,https://www.youtube.com/shorts/wV7kv1AG19k,https://www.aha-music.com/66d657510de35a4863d4c0b4ec06cd40?utm_source=chrome&utm_medium=extension
66d657510de35a4863d4c0b4ec06cd40,Le Monde,Richard Carter,2023-10-01 02:06:45,https://www.youtube.com/watch?v=806aCtDuo6Y,https://www.aha-music.com/66d657510de35a4863d4c0b4ec06cd40?utm_source=chrome&utm_medium=extension
d34927e4bfbac6ff86c00473267539f6,AMERICAN HORROR SHOW,SNOW WIFE,2023-09-30 18:02:43,https://www.youtube.com/shorts/UVsSRKyo6nY,https://www.aha-music.com/d34927e4bfbac6ff86c00473267539f6?utm_source=chrome&utm_medium=extension
6c076ea42cb79e7ec8393a42cd2a0008,YOU'RE TOO SLOW,Odetari,2023-09-30 18:00:40,https://www.youtube.com/shorts/MTCIzY1p_fI,https://www.aha-music.com/6c076ea42cb79e7ec8393a42cd2a0008?utm_source=chrome&utm_medium=extension
52516c27006b846816c6b86534ac2a88,The Automotivo Infernal 1.0 (Purple),MRL,2023-09-30 17:55:11,https://www.youtube.com/shorts/uOA4ImZb40Y,https://www.aha-music.com/52516c27006b846816c6b86534ac2a88?utm_source=chrome&utm_medium=extension
4e04d67132218e77b67893bddb89e807,LOVELY BASTARDS,ZWE1HVNDXR/yatashigang,2023-09-30 17:55:03,https://www.youtube.com/shorts/bpClFVdEB5k,https://www.aha-music.com/4e04d67132218e77b67893bddb89e807?utm_source=chrome&utm_medium=extension
5c0b08db32b2e7bba93576a1ce92c717,NaNaNa X Cola,PurpleDrip,2023-09-30 17:50:56,https://www.youtube.com/shorts/mvc3-bSwK5s,https://www.aha-music.com/5c0b08db32b2e7bba93576a1ce92c717?utm_source=chrome&utm_medium=extension
2cd2074ff5e50530686e578acf980eed,Tous Les Mêmes (Sped Up & Reverb),Ali Özdemir & Speed Up + Reverb Zeus,2023-09-30 17:17:55,https://www.youtube.com/shorts/4COGGQxdz7k,https://www.aha-music.com/2cd2074ff5e50530686e578acf980eed?utm_source=chrome&utm_medium=extension
a68243af69e60bef54c41628e42c98cb,Sweet but Psycho,Ava Max,2023-09-30 17:09:08,https://www.youtube.com/shorts/GjEiT_tjKgc,https://www.aha-music.com/a68243af69e60bef54c41628e42c98cb?utm_source=chrome&utm_medium=extension
c1eb28153f4bfe8c73db574e26bb1136,GTA 4 Theme (Slowed),degsuer,2023-09-30 17:06:12,https://www.youtube.com/shorts/lFlLd0r1mLE,https://www.aha-music.com/c1eb28153f4bfe8c73db574e26bb1136?utm_source=chrome&utm_medium=extension
3de0cd0e98acd2ff248833f7f8cba408,Suzume,RADWIMPS/Toaka,2023-09-30 16:42:28,https://www.youtube.com/watch?v=EB90M9d_-bk,https://www.aha-music.com/3de0cd0e98acd2ff248833f7f8cba408?utm_source=chrome&utm_medium=extension
6242e86352c7c9439a2703d6519ab0bb,Gasolina,Daddy Yankee,2023-09-28 16:58:18,https://www.youtube.com/shorts/7LK0W7OwEd8,https://www.aha-music.com/6242e86352c7c9439a2703d6519ab0bb?utm_source=chrome&utm_medium=extension
66d657510de35a4863d4c0b4ec06cd40,Le Monde,Richard Carter,2023-09-28 16:52:48,https://www.youtube.com/shorts/GUXrTlsBLVg,https://www.aha-music.com/66d657510de35a4863d4c0b4ec06cd40?utm_source=chrome&utm_medium=extension
385d8d2aa972d39cbb82c64ce2dbf5ad,GMFU (feat. Odetari & 6arelyhuman) [Slowed & Reverbed],ODECORE & Sassy Scene,2023-09-27 18:20:34,https://www.youtube.com/shorts/AyWIQZwGwhU,https://www.aha-music.com/385d8d2aa972d39cbb82c64ce2dbf5ad?utm_source=chrome&utm_medium=extension
ffeb1579a0c7a9af988fb14e3354ea17,Amour plastique,Videoclub,2023-09-25 18:40:50,https://www.youtube.com/shorts/0FOgB49VWO8,https://www.aha-music.com/ffeb1579a0c7a9af988fb14e3354ea17?utm_source=chrome&utm_medium=extension
4c1754ed1e1a8a1359860728578370ba,The Truth,Azino,2023-09-24 20:17:58,https://www.youtube.com/watch?v=mxbCmu6nuJg,https://www.aha-music.com/4c1754ed1e1a8a1359860728578370ba?utm_source=chrome&utm_medium=extension
4c347c50f0361948839edb485dbe016c,RAGE,scraizis,2023-09-24 19:13:31,https://www.youtube.com/shorts/nGMttOzPs_k,https://www.aha-music.com/4c347c50f0361948839edb485dbe016c?utm_source=chrome&utm_medium=extension
e5adea571699a61205f80467d4271005,COWBELL GOTH (Slowed + Reverb),Slowed Audios,2023-09-24 19:13:18,https://www.youtube.com/shorts/zFbt78xJZVA,https://www.aha-music.com/e5adea571699a61205f80467d4271005?utm_source=chrome&utm_medium=extension
cc97f3c061cac8c71a6c7e1e55e0b7d4,Fluxxwave (slowed),Vohr,2023-09-24 19:11:20,https://www.youtube.com/shorts/WU_WHqi6pIQ,https://www.aha-music.com/cc97f3c061cac8c71a6c7e1e55e0b7d4?utm_source=chrome&utm_medium=extension
fe5e487bb52b957bf85a2b909486bd52,Evergreen,Omar Apollo,2023-09-24 19:10:02,https://www.youtube.com/shorts/AnOO3h5Fchc,https://www.aha-music.com/fe5e487bb52b957bf85a2b909486bd52?utm_source=chrome&utm_medium=extension
5ed34c396df4cc28bd53957f5db35d81,Little Dark Age,MGMT,2023-09-24 19:05:57,https://www.youtube.com/shorts/pS9u2cGYZ5k,https://www.aha-music.com/5ed34c396df4cc28bd53957f5db35d81?utm_source=chrome&utm_medium=extension
51c69a0a2f7fa4a7359b0bfcb95124b4,Weekend (Slowed Mix),Jordan Burns,2023-09-24 19:05:44,https://www.youtube.com/shorts/o-vCpzbDZ7Q,https://www.aha-music.com/51c69a0a2f7fa4a7359b0bfcb95124b4?utm_source=chrome&utm_medium=extension
a6761ab83dde3e21a391069bdfc9bb1c,SyukuseiLorikamiRequiem,ShigureUi,2023-09-24 15:00:55,https://www.youtube.com/shorts/5hNhCaCqME0,https://www.aha-music.com/a6761ab83dde3e21a391069bdfc9bb1c?utm_source=chrome&utm_medium=extension
069ad29a9fe73400c89d03e13b9f67b2,BIKE DRIFT,OhtoPlaya,2023-09-24 15:00:17,https://www.youtube.com/shorts/-9MUQObcSCA,https://www.aha-music.com/069ad29a9fe73400c89d03e13b9f67b2?utm_source=chrome&utm_medium=extension
fe5e487bb52b957bf85a2b909486bd52,Evergreen,Omar Apollo,2023-09-23 21:14:26,https://www.youtube.com/shorts/XEHgwiNOolM,https://www.aha-music.com/fe5e487bb52b957bf85a2b909486bd52?utm_source=chrome&utm_medium=extension
d99db7550335ceb34e115d2b3e44327d,Rupi Maso,Rica Lochi,2023-09-23 11:43:29,https://www.youtube.com/shorts/z5AFCG6-gbw,https://www.aha-music.com/d99db7550335ceb34e115d2b3e44327d?utm_source=chrome&utm_medium=extension
d99db7550335ceb34e115d2b3e44327d,Rupi Maso,Rica Lochi,2023-09-23 11:39:57,https://www.youtube.com/shorts/z5AFCG6-gbw,https://www.aha-music.com/d99db7550335ceb34e115d2b3e44327d?utm_source=chrome&utm_medium=extension
a228106b482b484d28b9e965ec385717,Oui,Jeremih,2023-09-23 01:13:04,https://www.youtube.com/watch?v=r8PXq7NP0DQ,https://www.aha-music.com/a228106b482b484d28b9e965ec385717?utm_source=chrome&utm_medium=extension
a228106b482b484d28b9e965ec385717,Oui,Jeremih,2023-09-23 01:12:34,https://www.youtube.com/watch?v=r8PXq7NP0DQ,https://www.aha-music.com/a228106b482b484d28b9e965ec385717?utm_source=chrome&utm_medium=extension
be7f5fad86b9bf7853eae2f964a3bc4a,THE AUTOTREM 1.0 - Slowed,SAKRATES,2023-09-20 15:51:28,https://www.youtube.com/shorts/KqGIBTUoWxs,https://www.aha-music.com/be7f5fad86b9bf7853eae2f964a3bc4a?utm_source=chrome&utm_medium=extension
e9400e0dd313e6599b1bbab53ba7ecc6,Beat Mata Noia Slowed,Scammacist,2023-09-20 15:51:17,https://www.youtube.com/shorts/KqGIBTUoWxs,https://www.aha-music.com/e9400e0dd313e6599b1bbab53ba7ecc6?utm_source=chrome&utm_medium=extension
764576b6a5af858c88a228d15f3fcf70,Below The Surface,Unanium/Speedy Audio,2023-09-19 18:51:12,https://www.youtube.com/shorts/5jdB73GYizM,https://www.aha-music.com/764576b6a5af858c88a228d15f3fcf70?utm_source=chrome&utm_medium=extension
33d91316c1870fa06cd4591d2c105d9f,the way things go,beabadoobee,2023-09-18 21:46:16,https://www.youtube.com/shorts/8K53-YakKko,https://www.aha-music.com/33d91316c1870fa06cd4591d2c105d9f?utm_source=chrome&utm_medium=extension
4862e2ec922401186424c64936de9e25,Tsunami,Mills,2023-09-18 21:35:40,https://www.youtube.com/shorts/ncx-uMCbgGk,https://www.aha-music.com/4862e2ec922401186424c64936de9e25?utm_source=chrome&utm_medium=extension
b452d23f6dc9d7b3e86926997bdb28b7,It Was A Good Day,Ice Cube,2023-09-18 21:34:40,https://www.youtube.com/shorts/xi1IY5PmFtA,https://www.aha-music.com/b452d23f6dc9d7b3e86926997bdb28b7?utm_source=chrome&utm_medium=extension
7b932d2dab00434e2ba6445de01b3e6e,Shaka Taka,Ghulam Murtaza,2023-09-18 21:34:29,https://www.youtube.com/shorts/PjAV_R-RToU,https://www.aha-music.com/7b932d2dab00434e2ba6445de01b3e6e?utm_source=chrome&utm_medium=extension
7b932d2dab00434e2ba6445de01b3e6e,Shaka Taka,Ghulam Murtaza,2023-09-18 21:34:23,https://www.youtube.com/shorts/PjAV_R-RToU,https://www.aha-music.com/7b932d2dab00434e2ba6445de01b3e6e?utm_source=chrome&utm_medium=extension
d78f93275c6ee13a4e684e2dfe986d34,Way Down We Go (Slowed),Msic,2023-09-18 21:27:42,https://www.youtube.com/shorts/JDPBwAALjjk,https://www.aha-music.com/d78f93275c6ee13a4e684e2dfe986d34?utm_source=chrome&utm_medium=extension
bd648ea76a243d4f6509368def4f1b1a,DON'T MAKE ME UPSET,JUNE!,2023-09-18 21:23:07,https://www.youtube.com/shorts/Wrab1HThEuc,https://www.aha-music.com/bd648ea76a243d4f6509368def4f1b1a?utm_source=chrome&utm_medium=extension
bec10592fe83b10c8a51056a8c9901d9,Ransom,Lil Tecca,2023-09-18 20:46:11,https://www.youtube.com/shorts/KN9UH6nhaio,https://www.aha-music.com/bec10592fe83b10c8a51056a8c9901d9?utm_source=chrome&utm_medium=extension
159f47feaf3bab52403d71999fc07688,Little Dark Age (Slowed),Deluxe1337,2023-09-18 20:27:24,https://www.youtube.com/shorts/YboRI9uusYY,https://www.aha-music.com/159f47feaf3bab52403d71999fc07688?utm_source=chrome&utm_medium=extension
304bee69b23f83a95fcd4c85817070a2,Aleph,Gesaffelstein,2023-09-18 13:23:25,https://www.youtube.com/shorts/Q_OLWEC5IOY,https://www.aha-music.com/304bee69b23f83a95fcd4c85817070a2?utm_source=chrome&utm_medium=extension
8b7db5ee4d1a9ff6eb0f1a587cd57cf6,Automotivo Blindado,DJ Rossini ZS/DJ MENOR DA Z.O/MC Zudo Boladão/MC LUIS DO GRAU,2023-09-18 13:21:15,https://www.youtube.com/shorts/dAUznIYdKGA,https://www.aha-music.com/8b7db5ee4d1a9ff6eb0f1a587cd57cf6?utm_source=chrome&utm_medium=extension
0e73330b6525466dcc486f3470ffa19f,約束しよう (做个约定吧),カンノユウキ,2023-09-18 13:20:34,https://www.youtube.com/shorts/elaXqZCjSFI,https://www.aha-music.com/0e73330b6525466dcc486f3470ffa19f?utm_source=chrome&utm_medium=extension
e3a9ed54e8d050f90f47c09c0ba6b93b,The Box (Live Band),MC Perfunctory,2023-09-18 13:20:11,https://www.youtube.com/shorts/ZPo9pUinRZY,https://www.aha-music.com/e3a9ed54e8d050f90f47c09c0ba6b93b?utm_source=chrome&utm_medium=extension
90fa9dd9060133214250c46ea4c8b97c,Snoop x Fumez The Engineer - Plugged In,Snoop Dogg;Fumez The Engineer,2023-09-17 16:56:48,https://www.youtube.com/shorts/9RVA7h_wDvw,https://www.aha-music.com/90fa9dd9060133214250c46ea4c8b97c?utm_source=chrome&utm_medium=extension
cfb77c0d9453502bf060ac19f85d2d29,"Caught Inda Rain 2 (feat. Lil Dotz, Broadday, Malty 2BZ, Rondomontana, Workrate & Strika)",Sus,2023-09-17 16:56:39,https://www.youtube.com/shorts/9RVA7h_wDvw,https://www.aha-music.com/cfb77c0d9453502bf060ac19f85d2d29?utm_source=chrome&utm_medium=extension
48afda644f4fd184b944ad9dd9f1eb80,Fluxxwave (Lay With Me),The Dive,2023-09-17 16:53:35,https://www.youtube.com/shorts/OzHBEhOke7E,https://www.aha-music.com/48afda644f4fd184b944ad9dd9f1eb80?utm_source=chrome&utm_medium=extension
ad4ea20cb23551ab791b663f9c4d325e,ALORS BRAZIL,NONTHENSE,2023-09-17 16:46:38,https://www.youtube.com/shorts/8k5WcgIA7s4,https://www.aha-music.com/ad4ea20cb23551ab791b663f9c4d325e?utm_source=chrome&utm_medium=extension
8b7db5ee4d1a9ff6eb0f1a587cd57cf6,Automotivo Blindado,DJ Rossini ZS/DJ MENOR DA Z.O/MC Zudo Boladão/MC LUIS DO GRAU,2023-09-17 16:46:22,https://www.youtube.com/shorts/y3yOgl12_N8,https://www.aha-music.com/8b7db5ee4d1a9ff6eb0f1a587cd57cf6?utm_source=chrome&utm_medium=extension
c761f5b78fd014c3481900ad30027c22,White Tee,Summer Walker/NO1-NOAH,2023-09-17 16:45:25,https://www.youtube.com/shorts/IjWuA6ZlPYA,https://www.aha-music.com/c761f5b78fd014c3481900ad30027c22?utm_source=chrome&utm_medium=extension
642a5cecc3c58e7543b914b4f3a55565,It's Getting Hot,NLE Choppa,2023-09-17 16:45:07,https://www.youtube.com/shorts/Qo_omorCF2M,https://www.aha-music.com/642a5cecc3c58e7543b914b4f3a55565?utm_source=chrome&utm_medium=extension
e871bece13e31f9daefd0b50e46ef95b,Superman,Eminem,2023-09-17 16:43:20,https://www.youtube.com/shorts/A-u2F9wwAP4,https://www.aha-music.com/e871bece13e31f9daefd0b50e46ef95b?utm_source=chrome&utm_medium=extension
8c7f78c972bfc17664b7ac052e50882d,Paint The Town Red,Doja Cat,2023-09-17 16:42:27,https://www.youtube.com/shorts/Xy7hoNcwNIw,https://www.aha-music.com/8c7f78c972bfc17664b7ac052e50882d?utm_source=chrome&utm_medium=extension
5b739c46755f3550c6d870972a6dff84,A Pimp Named Slickback,Lakim,2023-09-17 16:41:10,https://www.youtube.com/shorts/Wezf7sHhUsU,https://www.aha-music.com/5b739c46755f3550c6d870972a6dff84?utm_source=chrome&utm_medium=extension
af6415a4ae0ba8cc5d622e81f3c1306f,Dolly,Lil Tecca & Lil Uzi Vert,2023-09-17 16:40:04,https://www.youtube.com/watch?v=ksPR_k20UAI,https://www.aha-music.com/af6415a4ae0ba8cc5d622e81f3c1306f?utm_source=chrome&utm_medium=extension
2eab2bceec18872d263fa8117b7842be,ZK3 FUNK MIX TIKTOK,lvberry,2023-09-17 16:38:51,https://www.youtube.com/shorts/bR1XsJ9LYpM,https://www.aha-music.com/2eab2bceec18872d263fa8117b7842be?utm_source=chrome&utm_medium=extension
bec10592fe83b10c8a51056a8c9901d9,Ransom,Lil Tecca,2023-09-17 16:38:31,https://www.youtube.com/shorts/CtcFpjSRwWQ,https://www.aha-music.com/bec10592fe83b10c8a51056a8c9901d9?utm_source=chrome&utm_medium=extension
cfe13f2b836f6abb08d9222d318efc66,mom leave me alone i wanna be famous,0ur6s,2023-09-17 16:31:59,https://www.youtube.com/shorts/XrdAcKSFM5A,https://www.aha-music.com/cfe13f2b836f6abb08d9222d318efc66?utm_source=chrome&utm_medium=extension
793650e0e39b9127ec0235f8edc36373,Ava,Famy,2023-09-17 16:26:19,https://www.youtube.com/shorts/r3Vd1p-I7l4,https://www.aha-music.com/793650e0e39b9127ec0235f8edc36373?utm_source=chrome&utm_medium=extension
fd1e02846e84dbcb30a70442916ff678,My Name Is,Eminem,2023-09-17 14:56:02,https://www.youtube.com/shorts/Bt0eKh5e4aw,https://www.aha-music.com/fd1e02846e84dbcb30a70442916ff678?utm_source=chrome&utm_medium=extension
5c0b08db32b2e7bba93576a1ce92c717,NaNaNa X Cola,PurpleDrip,2023-09-17 14:54:11,https://www.youtube.com/shorts/2uKuxPChJg8,https://www.aha-music.com/5c0b08db32b2e7bba93576a1ce92c717?utm_source=chrome&utm_medium=extension
bbe75c4d986f52de9e27d9010a90991a,Paz,DJ ESHER,2023-09-17 14:29:44,https://www.youtube.com/watch?v=3aRv693CC0M,https://www.aha-music.com/bbe75c4d986f52de9e27d9010a90991a?utm_source=chrome&utm_medium=extension
